yy1,myEd,sumNormW,sumLWall
3235,3,98.99548063362342,53.94235629917541
3856,3,99.025770274004,54.418892757398176
805,3,99.02758972395732,54.44755133530492
3829,3,99.02784719844864,54.45161544585585
9,3,99.02803596974621,54.45462253560904
1448,3,99.02823287758876,54.45778982371162
3174,3,99.0468237877443,54.75763175094387
1088,3,99.05010990380204,54.81175709891849
1519,3,99.05040201811072,54.81658377717592
1,3,99.05376292831191,54.872181421664635
3862,3,99.05766207155435,54.93690549111714
2506,2,99.06102298175556,54.99280246218521
460,3,99.0772952206671,55.26548357849644
2821,3,99.09356745957864,55.539614285334736
4144,3,99.10587647946723,55.74998020913506
1089,2,99.10977562270966,55.81700697100169
3011,2,99.12050482068592,56.00917655615426
2741,3,99.13216731291917,56.2186951697154
3211,1,99.1322918648873,56.220947097476014
4313,3,99.13244140831519,56.223658894495955
2444,3,99.13269819139524,56.22841025497617
1039,3,99.13287904164541,56.23177384539709
1096,3,99.13311969555203,56.23628785594175
1806,3,99.15531287614057,56.653813293246124
1055,3,99.1572100694211,56.68966997841922
1509,3,99.16077721079759,56.757618834998816
237,3,99.16328981221929,56.80570270521127
1551,3,99.16530921499101,56.844386883564056
344,3,99.16794883872373,56.89507208646894
1562,3,99.16817348002047,56.89943266288798
3935,3,99.1704768330552,56.944165464198306
426,3,99.17319816869684,56.99734996394496
2992,3,99.17539748422524,57.04123356533931
4230,3,99.18957846221349,57.32503284904129
382,3,99.20821872728438,57.69936559692971
3676,2,99.20842737085098,57.70357324631422
3340,3,99.22246460273445,57.98936388103905
1887,3,99.2226459330958,57.99307775228336
1478,3,99.22457657459994,58.032701564303004
1338,3,99.2248724107004,58.038792213107385
2860,3,99.24209928704624,58.39663797165553
3790,2,99.24235676153756,58.402113912426515
2152,3,99.24258895036661,58.40715759551466
1558,3,99.24543257063903,58.469090232271846
848,3,99.24852583795148,58.536628690798445
3688,3,99.2697569079539,59.000729568879464
3782,3,99.2719562234823,59.04996605952414
2162,3,99.27208176737699,59.05280414329339
3986,3,99.28420385814373,59.3277259284002
3500,3,99.30514868199182,59.80444112376257
2922,2,99.3053645905079,59.80938177927095
1493,3,99.3078287069146,59.86631315733534
1012,3,99.31034772298794,59.925459054681006
297,3,99.31062466685768,59.93196305087436
1972,3,99.31077421028557,59.93548754618513
1042,3,99.3249551882738,60.27028420634124
688,3,99.3249718087442,60.27067765462179
3266,3,99.32513503822206,60.27454204629342
4352,3,99.32527164152977,60.27779886095369
402,3,99.33637842552059,60.543555397481455
1826,3,99.33670816649403,60.551450992660115
3858,3,99.3533004334593,60.949250524219146
4002,3,99.35605391870025,61.01558610026269
1310,2,99.35773237602899,61.05642920157997
1297,3,99.38802201640956,61.799170034427064
3093,3,99.38825532072538,61.80489698961392
2673,3,99.38854778719943,61.812155085868085
3404,3,99.38867237730219,61.815311971251454
1981,3,99.39057019868147,61.86345768420558
4260,3,99.39393110888267,61.9497393265785
57,2,99.39558198842741,61.99229196955375
675,3,99.39588938234482,62.00027809206521
3383,3,99.3977872037241,62.04961481386179
3836,3,99.39796798932201,62.05431550520068
2970,3,99.4009671990596,62.132403069800844
2139,3,99.40278664901291,62.17977999238414
2488,3,99.42497982960144,62.76505856519671
643,3,99.43701236636343,63.090022774002044
3968,3,99.43723943851836,63.096167657614565
2122,3,99.44964145312028,63.43497628270741
2033,2,99.46151829729499,63.76193712710586
2143,3,99.46370954369661,63.82231688842328
891,3,99.46707896814269,63.91642607948958
3064,2,99.46731962204932,63.92315276813652
3793,3,99.47057668070516,64.01517177817239
3280,3,99.49035992276205,64.5829811898345
471,3,99.49070812705351,64.59305755863595
844,3,99.49098507092324,64.60108236038377
1348,3,99.51317825151177,65.25134652045801
4023,3,99.51333546259923,65.25595977049295
931,3,99.5135547724511,65.26239743580695
3847,2,99.52946323702481,65.73728472717018
2066,3,99.53283266147089,65.83817750338964
2768,3,99.54548340795823,66.22129315059304
3915,2,99.54564061904567,66.22605574892305
4213,3,99.54744439566319,66.28071205169483
2442,3,99.55081382010927,66.38296400018477
4412,2,99.5532288134841,66.45752558606016
4012,3,99.55336264024196,66.46172173125481
1285,3,99.55355954776519,66.46803725149964
2356,3,99.57575272835373,67.18463105319414
1364,3,99.57847406399536,67.272940286276
3117,3,99.57863004632634,67.27800996543557
3879,3,99.58114264774804,67.36026570950074
4461,3,99.58307328925217,67.42353024727234
4242,3,99.58476244656414,67.47890964828203
3061,3,99.5849879973092,67.48630916638146
4512,3,99.58720489835922,67.55912446275696
131,3,99.58736783463831,67.56454519361284
1642,3,99.58759490679323,67.57213838862234
1695,3,99.58780355035984,67.57914864872947
75,3,99.59041252305781,67.6678195695552
2127,3,99.60668476196936,68.22738127515163
1074,3,99.6069103127144,68.23520781144096
3525,3,99.60863230264268,68.29532278570454
1103,3,99.60884360228391,68.30279414702083
556,3,99.60905985660804,68.3104619455866
3591,3,99.60921915072566,68.31612403124309
2848,3,99.61160866987903,68.40161861094806
2775,3,99.61178935700295,68.40828421651543
3995,3,99.6218500663491,68.78006564261756
2811,2,99.62210921774951,68.78967535771642
109,3,99.62538394911378,68.91356091478154
4209,3,99.62807142855158,69.01534512827807
2282,3,99.62833996987474,69.02559544619574
2000,3,99.62849595220572,69.03158820973597
2703,2,99.64254004382104,69.57133525828553
2600,3,99.65647594330038,70.113893462825
1678,3,99.66784071540609,70.55770766460249
1507,3,99.68426552002964,71.21044699364059
210,3,99.68442887099198,71.21695541488364
3254,2,99.68463591716838,71.22527889593489
2588,3,99.68820305854487,71.37026277922472
2301,3,99.70213895802421,71.94010616868553
3962,3,99.70234760159082,71.948668922505
2040,3,99.70261614291398,71.9596973755632
329,3,99.70277892228323,71.96643438282662
1391,3,99.70313811618558,71.98139595374525
724,3,99.70330207886356,71.98832132524035
2941,3,99.70364870271436,72.0030944385433
1874,3,99.70539078516752,72.07778283617168
2883,3,99.70562611069272,72.08792065161633
2800,3,99.70579479466373,72.09522875118729
3623,3,99.7075368771169,72.17241540930662
4238,3,99.70779435160821,72.18383290783655
1434,3,99.72126461366317,72.78488332150664
714,3,99.72527631292093,72.96437473166971
269,3,99.74391657799183,73.8079128945653
2229,3,99.74394028098733,73.80899507407347
478,2,99.76253119114287,74.66407813594442
1699,3,99.7627582632978,74.67453567938664
4201,3,99.76292222597577,74.68211119290599
3841,3,99.77672436545686,75.32025978227989
766,3,99.77693300902347,75.32991788424364
427,3,99.78829778112916,75.86106818994396
3535,3,99.80808102318605,76.7886364623029
3096,3,99.81116682440236,76.9348281221971
1109,2,99.81367748819174,77.05383699258311
3333,3,99.83231775326263,77.95841577540376
89,2,99.83233496469995,77.95926883031622
85,3,99.8339858442447,78.04169372837183
445,3,99.83415105925822,78.05015738692121
2715,3,99.83437036911009,78.06145422568935
1630,3,99.8345843485765,78.07277052331261
2782,3,99.84594912068219,78.70462920034606
73,3,99.84609866411009,78.7129610058248
2169,3,99.84622861869865,78.72030430968219
292,3,99.84638460102964,78.72946879899396
1049,3,99.84654058336062,78.73865538916421
3798,3,99.84894924269523,78.88188776260337
3201,3,99.84914923768592,78.89402977349582
1436,3,99.84932834962076,78.90494935096726
1903,3,99.85122617100004,79.02170116831573
1742,3,99.85450090236431,79.22352086461328
476,3,99.8546638386434,79.23358792887385
3446,3,99.85483377943814,79.24412482877565
2055,2,99.85499099052558,79.25387918172589
443,3,99.85516075882305,79.26454255453467
3831,3,99.85698020877636,79.37956923121176
725,3,99.85716292384024,79.39124699884329
1506,3,99.85985040327805,79.56780997061647
1068,3,99.86001553425724,79.57871599686291
2197,3,99.86005148864324,79.58109171268944
987,3,99.86226838969327,79.73137031733094
4487,3,99.86243235237124,79.74258378927838
3134,3,99.86260485011826,79.75455633790351
2186,3,99.86282834263595,79.77007089356096
2232,3,99.86506670698112,79.9264873895728
542,2,99.86530711683967,79.94332224515837
1156,3,99.86548983190355,79.9561540184766
2428,3,99.86550624428759,79.95731154969864
3737,3,99.86552897099212,79.95893369877365
105,3,99.86727105344528,80.08456598555918
973,3,99.86760079441872,80.10864282571488
1735,3,99.87013934157373,80.29918497377491
846,3,99.87030295877658,80.31154197637727
988,3,99.87045250220447,80.32305355640854
4019,3,99.87060204563235,80.33479745702886
1254,3,99.89279522622088,82.0778598674224
612,3,99.89461467617421,82.22299332871106
3270,3,99.89485894902857,82.24250580984152
3103,3,99.89500038921035,82.25430710308035
2019,3,99.89523257803941,82.27370873088618
3265,3,99.89547323194603,82.29393855886529
3852,3,99.89855903316234,82.55848154562901
1769,3,99.89872196944144,82.57296806872606
2566,3,99.90113696281627,82.78889477067366
3241,3,99.90287904526942,82.94841369475921
3680,3,99.90303502760041,82.9628526416464
2191,3,99.90305810280063,82.9650107647151
3338,3,99.90330108444535,82.98808283308976
3354,3,99.90349958389106,83.0073116500741
4385,3,99.90371412307506,83.02814418973755
4373,3,99.90396064275565,83.05211830794923
817,3,99.90418770038681,83.07464604368704
4059,3,99.90434491147427,83.09026524478479
1171,3,99.90450887415224,83.10656873768227
1909,3,99.90640669553153,83.29777038801726
2263,2,99.90656390661897,83.31365214256917
3394,3,99.90866219221421,83.52617467577723
401,3,99.90882801814878,83.54331897616086
4276,3,99.91094236942489,83.76323415727201
832,3,99.91120152082532,83.79030528115116
1548,3,99.91230225292938,83.90536105647509
1727,3,99.91471499029932,84.15784212777781
1579,3,99.91629567037349,84.32328378883092
157,3,99.91651331818997,84.34636245882936
1245,3,99.91836151439448,84.54378439568964
4104,3,99.91860192425303,84.56981164491182
3765,3,99.91873754170292,84.5845460828193
3972,3,99.92106778823296,84.84435055335591
517,3,99.92120439154067,84.85960951223026
4198,3,99.92142370139254,84.88421863357252
2334,3,99.93278847349825,86.16068185078966
2659,3,99.94415324560396,87.44101293974073
1897,3,99.9441764316287,87.44362686358042
3,3,99.94441684148725,87.47106313079583
989,3,99.94455344479498,87.48688739230096
4519,2,99.94457663081972,87.48969005655164
3185,3,99.94475045941098,87.51100521505522
1447,3,99.94755713827742,87.8583318357256
2484,3,99.94777483769879,87.88527705361919
3424,3,99.94959847257331,88.11162128829088
3046,2,99.94976125194256,88.13195669225713
1933,3,99.95251473718352,88.47802627138496
1514,3,99.95267751655277,88.49849443756412
4392,3,99.95281895673455,88.51664230511321
2672,3,99.95545675488167,88.8598469241941
2683,3,99.95719883733483,89.11526768788235
4168,3,99.9573628000128,89.13953066112694
3950,3,99.9575187823438,89.16268892289104
3071,3,99.95764976065433,89.18215672940771
2898,3,99.95787843940379,89.2162542214772
2315,3,99.95809608722027,89.24889760708966
2060,3,99.95825206955125,89.27265910217355
4375,3,99.96071899205708,89.65034192616426
4345,3,99.96101145853115,89.69790035698456
2285,3,99.9612518683897,89.73707144313852
2772,3,99.96147894054462,89.7760631594193
2990,3,99.96323461296124,90.07833188532204
1205,3,99.96650934432552,90.65476171218756
1747,3,99.97787411643122,92.65947796846868
3884,3,99.9780380791092,92.68893929896788
1211,2,99.97826515126413,92.73121970491677
434,3,99.9784349195616,92.76373678829923
3509,3,99.97863521381323,92.80260213515147
4360,3,99.98056585531737,93.17918472913934
1347,3,99.9824045641337,93.53882779511429
4496,3,99.98256604988795,93.57048644990059
1517,2,99.982750077854,93.60687913396313
1147,3,99.98434308879371,93.9227539249091
3988,3,99.98617431195743,94.31676515552564
3152,3,99.98633579771166,94.35183918359878
3894,3,99.9864667760222,94.38067944376985
2876,3,99.98668180068717,94.43038997320187
3435,3,99.98683901177462,94.46703795167302
1325,3,99.98700385032434,94.50573412239386
3594,3,99.98722534268674,94.55818667418536
3014,3,99.9874575315158,94.61384766576136
2701,3,99.98761901727003,94.65324738201377
365,2,99.9878512060991,94.7108538817894
2909,3,99.9878684175364,94.71530350959708
287,3,99.98808836071078,94.77528188456549
3849,3,99.9882775428334,94.82809089757744
3384,3,99.98844150551139,94.87422208711466
4192,3,99.99171623687565,95.79819726380823
3633,3,99.99188022849953,95.84575187158258
4165,3,99.99212063835807,95.9198144172401
2499,3,99.99399872939753,96.53684048762923
2529,3,99.99400646793586,96.53946225505064
2273,3,99.99414790811764,96.58887439217084
357,3,99.99417191799677,96.59728202155513
1825,3,99.99434168629423,96.65845728437364
1262,3,99.99437918520434,96.67221598542031
3415,3,99.99621040836806,97.3577920111788
3692,3,99.99635184854984,97.41109042224842
3237,3,99.99651102159032,97.47429360156005
3484,3,99.99652823302763,97.48142053662785
1414,3,99.99668544411509,97.54714507243771
1899,3,99.99685521241256,97.61904058754216
2784,3,99.99687793911708,97.6288351285242
3133,3,99.99704770741454,97.7023000885605
4161,3,99.99707141041006,97.71295667784396
3704,3,99.99724117870753,97.7933389093338
903,3,99.99741094700498,97.87390922150468
4194,3,99.99744265065755,97.88928351738365
3430,3,99.9976054300268,97.97029502809326
665,3,99.99764138441279,97.98825351502958
940,3,99.99766411111733,97.99996097291263
1786,3,99.99783137354514,98.08974595142527
3125,3,99.99797281372692,98.1725899158425
1658,2,99.99800876811292,98.19365669147004
1881,3,99.99803149481745,98.20701675452021
67,3,99.99806899372756,98.23046963077383
960,3,99.99830940358612,98.38688752771783
3861,3,99.99847218295537,98.49305945855761
3447,3,99.9986992551103,98.65281736263485
3037,3,99.99873546683222,98.67866763581546
4188,3,99.99890523512968,98.82195218727728
3501,3,99.99913230728461,99.03795181308601
4078,3,99.99930207558208,99.20041895985669
2846,2,99.999529147737,99.43156045661922
2650,3,99.99969891603446,99.6135297067692
3803,3,99.99974907224433,99.66757196057851
813,3,99.9999188405418,99.88212488673729
3576,3,99.9999360519791,99.90553317197161
1635,3,99.99996006185825,99.94014975244703
4158,3,99.99997727329556,99.96560080292564
2748,3,100.00000000000009,99.99999999999997
